"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 3","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","Gen Ed","ICT","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"2417","11X326","Bronx Green Middle School","2017-18","89.8","Ethnicity","Black","33.3","Bronx Green Middle School","2017-18",395,0,0.471,0.529,0.215,0.134,0.215,0.939,0.853,34.5,32,7,NA,NA,NA,NA
"2418","11X326","Bronx Green Middle School","2017-18","s","SWD Status","Not SWD","s","Bronx Green Middle School","2017-18",395,0,0.471,0.529,0.215,0.134,0.215,0.939,0.853,34.5,32,7,NA,NA,NA,NA
"2419","11X326","Bronx Green Middle School","2017-18","s","Ethnicity","Asian","s","Bronx Green Middle School","2017-18",395,0,0.471,0.529,0.215,0.134,0.215,0.939,0.853,34.5,32,7,NA,NA,NA,NA
"2420","11X326","Bronx Green Middle School","2017-18","90.9","Poverty","Poverty","s","Bronx Green Middle School","2017-18",395,0,0.471,0.529,0.215,0.134,0.215,0.939,0.853,34.5,32,7,NA,NA,NA,NA
"2421","11X326","Bronx Green Middle School","2017-18","88.2","SWD Status","SWD","s","Bronx Green Middle School","2017-18",395,0,0.471,0.529,0.215,0.134,0.215,0.939,0.853,34.5,32,7,NA,NA,NA,NA
"2422","11X355","Bronx Alliance Middle School","2017-18","91.7","ELL Status","ELL","27.3","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2423","11X355","Bronx Alliance Middle School","2017-18","89.9","Gender","Female","44.2","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2424","11X355","Bronx Alliance Middle School","2017-18","89.3","All Students","All Students","46.2","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2425","11X355","Bronx Alliance Middle School","2017-18","89.1","ELL Status","Not ELL","48.4","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2426","11X355","Bronx Alliance Middle School","2017-18","87.0","SWD Status","SWD","59.1","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2427","11X355","Bronx Alliance Middle School","2017-18","90.0","SWD Status","Not SWD","42.9","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2428","11X355","Bronx Alliance Middle School","2017-18","s","Ethnicity","White","s","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2429","11X355","Bronx Alliance Middle School","2017-18","88.8","Gender","Male","48.1","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2430","11X355","Bronx Alliance Middle School","2017-18","89.9","Ethnicity","Black","44.8","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2431","11X355","Bronx Alliance Middle School","2017-18","92.4","Poverty","Not Poverty","41.7","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2432","11X355","Bronx Alliance Middle School","2017-18","88.9","Poverty","Poverty","46.8","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2433","11X355","Bronx Alliance Middle School","2017-18","s","Ethnicity","Asian","s","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2434","11X355","Bronx Alliance Middle School","2017-18","88.2","Ethnicity","Hispanic","48.6","Bronx Alliance Middle School","2017-18",339,0,0.466,0.534,0.631,0.009,0.206,0.823,0.816,32,31.5,8,6,NA,NA,NA
"2435","11X370","Leaders of Tomorrow","2017-18","91.5","ELL Status","ELL","30.0","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2436","11X370","Leaders of Tomorrow","2017-18","s","All Students","All Students","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2437","11X370","Leaders of Tomorrow","2017-18","s","Ethnicity","Asian","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2438","11X370","Leaders of Tomorrow","2017-18","s","Gender","Female","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2439","11X370","Leaders of Tomorrow","2017-18","93.3","Ethnicity","Black","20.8","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2440","11X370","Leaders of Tomorrow","2017-18","91.3","Gender","Male","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2441","11X370","Leaders of Tomorrow","2017-18","s","SWD Status","Not SWD","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2442","11X370","Leaders of Tomorrow","2017-18","90.7","SWD Status","SWD","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2443","11X370","Leaders of Tomorrow","2017-18","91.4","ELL Status","Not ELL","29.3","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2444","11X370","Leaders of Tomorrow","2017-18","s","Ethnicity","White","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2445","11X370","Leaders of Tomorrow","2017-18","s","Poverty","Not Poverty","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2446","11X370","Leaders of Tomorrow","2017-18","89.5","Ethnicity","Hispanic","37.7","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2447","11X370","Leaders of Tomorrow","2017-18","s","Poverty","Poverty","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2448","11X370","Leaders of Tomorrow","2017-18","s","Ethnicity","Other","s","Leaders of Tomorrow","2017-18",400,0,0.428,0.572,0.565,0.027,0.338,0.955,0.87,26.5,27.5,10.5,10.3,NA,NA,NA
"2449","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","93.8","Gender","Female","17.5","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2450","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","92.1","SWD Status","SWD","33.3","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2451","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","s","Ethnicity","White","s","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2452","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","s","ELL Status","Not ELL","s","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2453","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","92.7","SWD Status","Not SWD","19.4","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2454","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","s","Ethnicity","Other","s","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2455","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","90.0","Ethnicity","Hispanic","32.4","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2456","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","s","ELL Status","ELL","s","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2457","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","91.8","Poverty","Poverty","28.4","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2458","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","91.6","Gender","Male","28.6","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2459","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","92.5","All Students","All Students","23.6","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2460","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","94.0","Ethnicity","Black","18.9","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2461","11X462","Cornerstone Academy for Social Action Middle Schoo","2017-18","96.8","Poverty","Not Poverty","0.0","Cornerstone Academy for Social Action Middle Schoo","2017-18",267,0,0.464,0.536,0.64,0.026,0.251,0.846,0.739,NA,28.7,NA,NA,NA,NA,NA
"2462","11X468","Pelham Academy of Academics and Community Engageme","2017-18","92.0","Ethnicity","Black","26.7","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2463","11X468","Pelham Academy of Academics and Community Engageme","2017-18","94.6","ELL Status","ELL","0.0","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2464","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.4","All Students","All Students","22.0","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2465","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.8","Gender","Female","20.0","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2466","11X468","Pelham Academy of Academics and Community Engageme","2017-18","94.3","Poverty","Not Poverty","27.8","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2467","11X468","Pelham Academy of Academics and Community Engageme","2017-18","94.6","Ethnicity","White","13.0","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2468","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.8","Ethnicity","Asian","25.0","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2469","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.1","Gender","Male","24.1","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2470","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.3","ELL Status","Not ELL","25.3","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2471","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.3","Poverty","Poverty","20.9","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2472","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.6","SWD Status","Not SWD","21.3","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2473","11X468","Pelham Academy of Academics and Community Engageme","2017-18","92.7","SWD Status","SWD","25.0","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2474","11X468","Pelham Academy of Academics and Community Engageme","2017-18","93.2","Ethnicity","Hispanic","23.7","Pelham Academy of Academics and Community Engageme","2017-18",323,0,0.467,0.533,0.139,0.155,0.217,0.885,0.797,31.5,33,NA,7.5,NA,NA,NA
"2475","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","93.9","Ethnicity","White","16.7","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2476","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","94.6","SWD Status","Not SWD","11.6","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2477","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","93.6","Poverty","Poverty","19.2","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2478","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","94.8","Gender","Female","11.9","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2479","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","s","ELL Status","ELL","s","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2480","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","93.3","Gender","Male","23.1","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2481","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","95.0","Poverty","Not Poverty","14.3","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2482","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","s","ELL Status","Not ELL","s","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2483","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","93.6","Ethnicity","Hispanic","17.5","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2484","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","94.0","All Students","All Students","18.1","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2485","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","s","Ethnicity","Other","s","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2486","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","92.1","SWD Status","SWD","36.0","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2487","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","s","Ethnicity","Asian","s","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2488","11X498","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18","93.2","Ethnicity","Black","29.4","P.S./M.S. 11X498 - VAN NEST ACADEMY","2017-18",636,61,0.473,0.527,0.119,0.16,0.217,0.766,0.71,NA,29,8,NA,NA,NA,NA
"2489","11X529","One World Middle School at Edenwald","2017-18","s","Ethnicity","Asian","s","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2490","11X529","One World Middle School at Edenwald","2017-18","87.9","ELL Status","ELL","42.9","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2491","11X529","One World Middle School at Edenwald","2017-18","92.5","Poverty","Poverty","28.7","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2492","11X529","One World Middle School at Edenwald","2017-18","93.3","Ethnicity","Black","22.0","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2493","11X529","One World Middle School at Edenwald","2017-18","s","Ethnicity","White","s","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2494","11X529","One World Middle School at Edenwald","2017-18","95.3","Ethnicity","Other","25.0","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2495","11X529","One World Middle School at Edenwald","2017-18","93.1","All Students","All Students","25.9","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2496","11X529","One World Middle School at Edenwald","2017-18","92.2","Ethnicity","Hispanic","31.0","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2497","11X529","One World Middle School at Edenwald","2017-18","93.4","ELL Status","Not ELL","24.8","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2498","11X529","One World Middle School at Edenwald","2017-18","92.9","SWD Status","SWD","27.3","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2499","11X529","One World Middle School at Edenwald","2017-18","93.2","SWD Status","Not SWD","25.3","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2500","11X529","One World Middle School at Edenwald","2017-18","95.7","Poverty","Not Poverty","13.6","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2501","11X529","One World Middle School at Edenwald","2017-18","94.1","Gender","Male","18.5","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2502","11X529","One World Middle School at Edenwald","2017-18","91.8","Gender","Female","35.3","One World Middle School at Edenwald","2017-18",332,0,0.44,0.56,0.584,0.018,0.232,0.855,0.752,NA,27.3,NA,NA,NA,NA,NA
"2503","11X532","Baychester Middle School","2017-18","94.1","Ethnicity","Black","19.7","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2504","11X532","Baychester Middle School","2017-18","92.2","Gender","Male","26.8","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2505","11X532","Baychester Middle School","2017-18","92.4","Gender","Female","27.1","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2506","11X532","Baychester Middle School","2017-18","s","ELL Status","Not ELL","s","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2507","11X532","Baychester Middle School","2017-18","92.1","Poverty","Poverty","28.3","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2508","11X532","Baychester Middle School","2017-18","93.5","SWD Status","Not SWD","22.9","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2509","11X532","Baychester Middle School","2017-18","s","ELL Status","ELL","s","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2510","11X532","Baychester Middle School","2017-18","s","Ethnicity","Hispanic","s","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2511","11X532","Baychester Middle School","2017-18","93.8","Poverty","Not Poverty","16.7","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2512","11X532","Baychester Middle School","2017-18","s","Ethnicity","Asian","s","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2513","11X532","Baychester Middle School","2017-18","87.3","SWD Status","SWD","42.9","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2514","11X532","Baychester Middle School","2017-18","92.3","All Students","All Students","26.9","Baychester Middle School","2017-18",300,0,0.43,0.57,0.68,0.007,0.223,0.867,0.772,30.5,31,9.5,11,NA,NA,NA
"2515","11X556","Bronx Park Middle School","2017-18","88.9","SWD Status","Not SWD","38.5","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2516","11X556","Bronx Park Middle School","2017-18","84.5","ELL Status","ELL","60.0","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2517","11X556","Bronx Park Middle School","2017-18","87.3","Gender","Male","43.8","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2518","11X556","Bronx Park Middle School","2017-18","85.5","SWD Status","SWD","54.5","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2519","11X556","Bronx Park Middle School","2017-18","88.3","Ethnicity","White","25.0","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2520","11X556","Bronx Park Middle School","2017-18","88.1","All Students","All Students","42.0","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2521","11X556","Bronx Park Middle School","2017-18","88.2","Poverty","Poverty","43.0","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2522","11X556","Bronx Park Middle School","2017-18","87.7","Poverty","Not Poverty","33.3","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2523","11X556","Bronx Park Middle School","2017-18","s","Ethnicity","Other","s","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2524","11X556","Bronx Park Middle School","2017-18","89.2","ELL Status","Not ELL","36.5","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2525","11X556","Bronx Park Middle School","2017-18","89.0","Gender","Female","40.0","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2526","11X556","Bronx Park Middle School","2017-18","89.2","Ethnicity","Black","34.8","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2527","11X556","Bronx Park Middle School","2017-18","s","Ethnicity","Asian","s","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2528","11X556","Bronx Park Middle School","2017-18","87.2","Ethnicity","Hispanic","47.3","Bronx Park Middle School","2017-18",406,0,0.493,0.507,0.175,0.135,0.197,0.901,0.868,34,28,10,NA,NA,NA,NA
"2529","11X566","Pelham Gardens Middle School","2017-18","87.5","Gender","Male","41.2","Pelham Gardens Middle School","2017-18",451,0,0.497,0.503,0.59,0.042,0.248,0.778,0.769,NA,29.4,NA,9.7,NA,NA,NA
"2530","11X566","Pelham Gardens Middle School","2017-18","88.1","Poverty","Poverty","44.1","Pelham Gardens Middle School","2017-18",451,0,0.497,0.503,0.59,0.042,0.248,0.778,0.769,NA,29.4,NA,9.7,NA,NA,NA
"2531","11X566","Pelham Gardens Middle School","2017-18","s","Ethnicity","Other","s","Pelham Gardens Middle School","2017-18",451,0,0.497,0.503,0.59,0.042,0.248,0.778,0.769,NA,29.4,NA,9.7,NA,NA,NA
"2532","11X566","Pelham Gardens Middle School","2017-18","89.3","All Students","All Students","38.9","Pelham Gardens Middle School","2017-18",451,0,0.497,0.503,0.59,0.042,0.248,0.778,0.769,NA,29.4,NA,9.7,NA,NA,NA
