"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 8","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","Gen Ed","ICT","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"3364","17K382","Academy for College Preparation and Career Explora","2017-18","93.6","All Students","All Students","15.6","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3365","17K382","Academy for College Preparation and Career Explora","2017-18","s","Ethnicity","Other","s","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3366","17K382","Academy for College Preparation and Career Explora","2017-18","s","ELL Status","ELL","s","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3367","17K382","Academy for College Preparation and Career Explora","2017-18","98.3","Poverty","Not Poverty","0.0","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3368","17K382","Academy for College Preparation and Career Explora","2017-18","s","Ethnicity","Asian","s","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3369","17K382","Academy for College Preparation and Career Explora","2017-18","92.2","Poverty","Poverty","20.0","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3370","17K382","Academy for College Preparation and Career Explora","2017-18","92.7","Gender","Male","18.2","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3371","17K382","Academy for College Preparation and Career Explora","2017-18","s","SWD Status","SWD","s","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3372","17K382","Academy for College Preparation and Career Explora","2017-18","s","SWD Status","Not SWD","s","Academy for College Preparation and Career Explora","2017-18",422,43,0.419,0.581,0.763,0.019,0.156,0.796,0.801,18,NA,3,NA,NA,NA,NA
"3373","17K394","M.S. K394","2017-18","93.5","Poverty","Not Poverty","12.5","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3374","17K394","M.S. K394","2017-18","s","Ethnicity","Asian","s","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3375","17K394","M.S. K394","2017-18","s","ELL Status","ELL","s","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3376","17K394","M.S. K394","2017-18","s","Ethnicity","White","s","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3377","17K394","M.S. K394","2017-18","s","ELL Status","Not ELL","s","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3378","17K394","M.S. K394","2017-18","90.2","Ethnicity","Black","37.0","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3379","17K394","M.S. K394","2017-18","75.3","Ethnicity","Hispanic","87.5","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3380","17K394","M.S. K394","2017-18","87.6","All Students","All Students","44.1","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3381","17K394","M.S. K394","2017-18","88.5","SWD Status","Not SWD","40.0","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3382","17K394","M.S. K394","2017-18","84.7","SWD Status","SWD","57.1","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3383","17K394","M.S. K394","2017-18","87.3","Gender","Female","37.5","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3384","17K394","M.S. K394","2017-18","88.0","Gender","Male","51.9","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3385","17K394","M.S. K394","2017-18","s","Ethnicity","Other","s","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3386","17K394","M.S. K394","2017-18","86.7","Poverty","Poverty","49.0","M.S. K394","2017-18",477,55,0.568,0.432,0.721,0.008,0.145,0.885,0.857,25,NA,NA,6,NA,NA,NA
"3387","17K484","Ronald Edmonds Learning Center II","2017-18","s","ELL Status","ELL","s","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3388","17K484","Ronald Edmonds Learning Center II","2017-18","87.7","All Students","All Students","47.8","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3389","17K484","Ronald Edmonds Learning Center II","2017-18","87.6","SWD Status","Not SWD","41.7","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3390","17K484","Ronald Edmonds Learning Center II","2017-18","88.5","Gender","Female","44.4","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3391","17K484","Ronald Edmonds Learning Center II","2017-18","89.1","Ethnicity","Black","42.9","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3392","17K484","Ronald Edmonds Learning Center II","2017-18","s","Poverty","Not Poverty","s","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3393","17K484","Ronald Edmonds Learning Center II","2017-18","s","Poverty","Poverty","s","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3394","17K484","Ronald Edmonds Learning Center II","2017-18","s","Ethnicity","Other","s","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3395","17K484","Ronald Edmonds Learning Center II","2017-18","s","ELL Status","Not ELL","s","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3396","17K484","Ronald Edmonds Learning Center II","2017-18","87.2","Gender","Male","50.0","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3397","17K484","Ronald Edmonds Learning Center II","2017-18","87.9","SWD Status","SWD","70.0","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3398","17K484","Ronald Edmonds Learning Center II","2017-18","s","Ethnicity","Hispanic","s","Ronald Edmonds Learning Center II","2017-18",159,45,0.516,0.484,0.748,0.013,0.283,0.899,0.912,19.5,NA,NA,10,NA,NA,NA
"3399","17K531","School for Human Rights, The","2017-18","s","Ethnicity","Black","s","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3400","17K531","School for Human Rights, The","2017-18","s","ELL Status","ELL","s","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3401","17K531","School for Human Rights, The","2017-18","91.8","All Students","All Students","17.2","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3402","17K531","School for Human Rights, The","2017-18","s","Poverty","Poverty","s","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3403","17K531","School for Human Rights, The","2017-18","90.8","SWD Status","Not SWD","22.7","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3404","17K531","School for Human Rights, The","2017-18","s","Ethnicity","Hispanic","s","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3405","17K531","School for Human Rights, The","2017-18","s","ELL Status","Not ELL","s","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3406","17K531","School for Human Rights, The","2017-18","95.0","SWD Status","SWD","0.0","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3407","17K531","School for Human Rights, The","2017-18","91.9","Gender","Male","16.7","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3408","17K531","School for Human Rights, The","2017-18","s","Poverty","Not Poverty","s","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3409","17K531","School for Human Rights, The","2017-18","91.6","Gender","Female","18.2","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3410","17K531","School for Human Rights, The","2017-18","s","Ethnicity","Asian","s","School for Human Rights, The","2017-18",441,29,0.463,0.537,0.898,0.02,0.215,0.857,0.768,23,NA,NA,NA,NA,NA,NA
"3411","17K543","Science, Technology and Research Early College Hig","2017-18","97.6","Ethnicity","Black","5.5","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3412","17K543","Science, Technology and Research Early College Hig","2017-18","98.6","SWD Status","Not SWD","0.0","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3413","17K543","Science, Technology and Research Early College Hig","2017-18","93.5","SWD Status","SWD","27.3","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3414","17K543","Science, Technology and Research Early College Hig","2017-18","s","Ethnicity","Asian","s","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3415","17K543","Science, Technology and Research Early College Hig","2017-18","97.9","Gender","Male","2.9","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3416","17K543","Science, Technology and Research Early College Hig","2017-18","s","ELL Status","ELL","s","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3417","17K543","Science, Technology and Research Early College Hig","2017-18","s","Ethnicity","White","s","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3418","17K543","Science, Technology and Research Early College Hig","2017-18","s","ELL Status","Not ELL","s","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3419","17K543","Science, Technology and Research Early College Hig","2017-18","97.5","Gender","Female","6.3","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3420","17K543","Science, Technology and Research Early College Hig","2017-18","97.6","Poverty","Poverty","5.6","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3421","17K543","Science, Technology and Research Early College Hig","2017-18","97.7","All Students","All Students","4.5","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3422","17K543","Science, Technology and Research Early College Hig","2017-18","98.6","Ethnicity","Hispanic","0.0","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3423","17K543","Science, Technology and Research Early College Hig","2017-18","98.2","Poverty","Not Poverty","0.0","Science, Technology and Research Early College Hig","2017-18",541,67,0.486,0.512,0.8,0.013,0.139,0.787,0.622,23.5,19,NA,NA,NA,NA,NA
"3424","17K590","Medgar Evers College Preparatory School","2017-18","97.2","Gender","Female","4.1","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3425","17K590","Medgar Evers College Preparatory School","2017-18","s","Ethnicity","Asian","s","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3426","17K590","Medgar Evers College Preparatory School","2017-18","97.1","Poverty","Not Poverty","3.2","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3427","17K590","Medgar Evers College Preparatory School","2017-18","96.5","All Students","All Students","6.8","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3428","17K590","Medgar Evers College Preparatory School","2017-18","96.5","ELL Status","Not ELL","6.8","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3429","17K590","Medgar Evers College Preparatory School","2017-18","96.5","SWD Status","Not SWD","6.8","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3430","17K590","Medgar Evers College Preparatory School","2017-18","s","Ethnicity","Hispanic","s","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3431","17K590","Medgar Evers College Preparatory School","2017-18","s","Ethnicity","White","s","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3432","17K590","Medgar Evers College Preparatory School","2017-18","95.6","Gender","Male","10.3","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3433","17K590","Medgar Evers College Preparatory School","2017-18","96.7","Ethnicity","Black","7.9","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3434","17K590","Medgar Evers College Preparatory School","2017-18","s","Ethnicity","Other","s","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3435","17K590","Medgar Evers College Preparatory School","2017-18","96.2","Poverty","Poverty","8.8","Medgar Evers College Preparatory School","2017-18",1257,88,0.562,0.438,0.88,0.009,0.067,0.713,0.547,22,NA,NA,NA,NA,NA,NA
"3436","17K722","New Heights Middle School","2017-18","92.5","Ethnicity","Black","25.4","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3437","17K722","New Heights Middle School","2017-18","89.3","Poverty","Poverty","31.3","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3438","17K722","New Heights Middle School","2017-18","92.6","SWD Status","Not SWD","18.0","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3439","17K722","New Heights Middle School","2017-18","85.9","SWD Status","SWD","48.0","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3440","17K722","New Heights Middle School","2017-18","95.7","Poverty","Not Poverty","9.1","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3441","17K722","New Heights Middle School","2017-18","s","ELL Status","Not ELL","s","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3442","17K722","New Heights Middle School","2017-18","s","Ethnicity","Asian","s","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3443","17K722","New Heights Middle School","2017-18","90.7","Gender","Male","34.2","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3444","17K722","New Heights Middle School","2017-18","89.9","Gender","Female","21.6","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3445","17K722","New Heights Middle School","2017-18","s","Ethnicity","Hispanic","s","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3446","17K722","New Heights Middle School","2017-18","s","ELL Status","ELL","s","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3447","17K722","New Heights Middle School","2017-18","90.3","All Students","All Students","28.0","New Heights Middle School","2017-18",234,70,0.483,0.517,0.838,0.038,0.308,0.893,0.849,20.5,19,NA,8.3,NA,NA,NA
"3448","18K066","P.S. 66","2017-18","s","Ethnicity","Other","s","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3449","18K066","P.S. 66","2017-18","91.4","SWD Status","SWD","25.0","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3450","18K066","P.S. 66","2017-18","94.9","ELL Status","Not ELL","8.8","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3451","18K066","P.S. 66","2017-18","94.9","All Students","All Students","8.8","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3452","18K066","P.S. 66","2017-18","95.0","Ethnicity","Black","8.4","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3453","18K066","P.S. 66","2017-18","95.3","SWD Status","Not SWD","6.7","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3454","18K066","P.S. 66","2017-18","s","Ethnicity","White","s","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3455","18K066","P.S. 66","2017-18","95.1","Poverty","Not Poverty","2.6","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3456","18K066","P.S. 66","2017-18","s","Ethnicity","Hispanic","s","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3457","18K066","P.S. 66","2017-18","94.7","Poverty","Poverty","12.7","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3458","18K066","P.S. 66","2017-18","93.0","Gender","Male","15.8","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3459","18K066","P.S. 66","2017-18","95.9","Gender","Female","4.7","P.S. 66","2017-18",822,102,0.517,0.483,0.872,0.026,0.118,0.727,0.608,25,NA,NA,3.7,NA,NA,NA
"3460","18K068","I.S. 068 Isaac Bildersee","2017-18","91.1","All Students","All Students","32.7","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3461","18K068","I.S. 068 Isaac Bildersee","2017-18","91.0","Poverty","Poverty","33.3","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3462","18K068","I.S. 068 Isaac Bildersee","2017-18","87.6","Ethnicity","Hispanic","57.1","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3463","18K068","I.S. 068 Isaac Bildersee","2017-18","93.1","ELL Status","ELL","25.0","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3464","18K068","I.S. 068 Isaac Bildersee","2017-18","91.4","SWD Status","Not SWD","31.9","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3465","18K068","I.S. 068 Isaac Bildersee","2017-18","91.5","Ethnicity","Black","30.4","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3466","18K068","I.S. 068 Isaac Bildersee","2017-18","90.7","Gender","Female","39.0","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3467","18K068","I.S. 068 Isaac Bildersee","2017-18","90.4","SWD Status","SWD","34.9","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3468","18K068","I.S. 068 Isaac Bildersee","2017-18","s","Ethnicity","White","s","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3469","18K068","I.S. 068 Isaac Bildersee","2017-18","91.4","Poverty","Not Poverty","30.8","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3470","18K068","I.S. 068 Isaac Bildersee","2017-18","s","Ethnicity","Asian","s","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3471","18K068","I.S. 068 Isaac Bildersee","2017-18","s","Ethnicity","Other","s","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3472","18K068","I.S. 068 Isaac Bildersee","2017-18","91.5","Gender","Male","26.8","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3473","18K068","I.S. 068 Isaac Bildersee","2017-18","90.7","ELL Status","Not ELL","34.6","I.S. 068 Isaac Bildersee","2017-18",339,143,0.469,0.531,0.832,0.062,0.286,0.841,0.763,25,29,NA,13,NA,NA,NA
"3474","18K211","I.S. 211 John Wilson","2017-18","93.7","All Students","All Students","17.9","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3475","18K211","I.S. 211 John Wilson","2017-18","93.7","ELL Status","Not ELL","17.4","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3476","18K211","I.S. 211 John Wilson","2017-18","91.1","SWD Status","SWD","25.0","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3477","18K211","I.S. 211 John Wilson","2017-18","s","Ethnicity","Other","s","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3478","18K211","I.S. 211 John Wilson","2017-18","s","Ethnicity","Asian","s","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3479","18K211","I.S. 211 John Wilson","2017-18","94.4","Ethnicity","Black","14.2","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3480","18K211","I.S. 211 John Wilson","2017-18","s","Ethnicity","White","s","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3481","18K211","I.S. 211 John Wilson","2017-18","89.7","Ethnicity","Hispanic","36.4","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3482","18K211","I.S. 211 John Wilson","2017-18","94.5","SWD Status","Not SWD","15.5","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3483","18K211","I.S. 211 John Wilson","2017-18","94.8","Gender","Female","15.1","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3484","18K211","I.S. 211 John Wilson","2017-18","92.5","ELL Status","ELL","25.0","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3485","18K211","I.S. 211 John Wilson","2017-18","92.6","Gender","Male","20.6","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
"3486","18K211","I.S. 211 John Wilson","2017-18","93.6","Poverty","Poverty","18.7","I.S. 211 John Wilson","2017-18",522,185,0.479,0.521,0.868,0.019,0.259,0.841,0.707,28.3,24.5,NA,9,NA,NA,NA
